Area,ED,Energy,SS,ResidueLength,PairNumber
3762.5,515.023,-860.17,7,43,52
7158.28,5846.69,255.47,21,105,371
6354.26,1904.64,-1444.36,7,84,136
6066.6,6393.0,-2099.0,17,108,424
6265.55,4204.93,-267.67,26,100,294
8476.63,9979.96,-2214.67,95,123,621
3798.39,552.388,-499.41,7,43,52
9640.15,35265.0,-4289.0,20,166,1993
12923.9,85868.0,-10960.0,55,307,3717
12216.8,48798.0,526453.0,91,166,1414
11171.4,125214.0,-4446.0,77,247,5830
6852.15,12173.0,-231.121,213,105,765
4157.88,5957.41,15.795,14,67,481
16552.6,140389.0,-10931.3,320,449,5537
8363.78,20535.7,209.49,36,143,1203
10923.6,31479.0,-5018.0,65,233,1587
10747.2,41642.4,-3819.49,159,227,2059
7636.87,9368.0,-2372.0,28,106,553
10179.0,43650.6,-1722.29,129,197,2257
3976.47,825.625,-1845.7,13,54,64
13648.7,68882.8,3850.76,158,325,3143
14439.4,52278.0,34514200.0,69,288,2334
10630.1,67105.0,-4794.0,25,241,3209
4694.85,2274.25,249.12,26,75,165
8830.5,16078.9,-1137.69,117,160,976
6751.46,9242.83,-564.374,4,95,543
4200.96,1649.96,-251.52,9,61,134
6682.17,10440.1,-2131.72,21,109,689
9036.22,28819.3,-2558.22,22,179,1626
7706.86,11582.4,-1182.65,93,114,689
5206.09,4744.38,96734.0,9,79,342
12944.7,39455.0,-6490.0,55,240,1999
8954.71,35954.6,345.906,83,148,1919
5071.72,2813.26,-1007.14,116,77,244
10782.8,57843.4,-340.628,320,217,2904
4532.22,1999.92,-53.845,17,75,165
7151.07,8959.03,-1012.72,34,98,582
4971.98,1961.0,-1616.0,12,78,149
7930.42,9272.76,14851.2,193,138,554
5293.75,1088.43,-1469.0,2,57,76
6848.32,5961.57,460029.0,84,95,427
21119.9,410472.0,53263.9,56,473,14125
8708.28,21326.0,-2007.0,31,136,1110
9732.25,18600.6,35987.1,184,133,890
8643.95,25222.1,472.064,23,157,1519
7110.92,6881.74,727.68,27,108,428
9848.96,23507.0,-2212.27,37,176,1313
7180.48,9791.7,742.81,13,115,547
6058.77,11243.2,3449.38,253,102,764
15461.3,156198.0,1952.9,114,310,6737
4713.91,1105.64,-90.283,15,62,100
4071.79,2142.46,-1810.2,4,63,184
7622.0,14898.9,966649.0,36,134,970
13169.7,47322.9,-7244.23,165,298,2196
3632.89,580.036,-338.98,13,43,52
32053.9,829913.0,-17926.0,110,637,22296
10483.2,26165.0,-1620.24,130,172,1412
3843.85,566.562,-805.37,14,43,52
8994.51,12096.1,-671.238,122,136,619
6676.78,2255.22,360.9,10,76,165
11436.8,55716.0,-1932.88,180,209,2967
5092.87,1755.06,-916.676,178,76,147
9205.97,38292.3,-3142.92,37,180,2054
5133.86,3017.88,2054.71,153,71,249
4069.24,2367.6,-954.75,15,63,184
4752.85,1840.52,1383450.0,112,66,166
14506.6,95617.9,-86.5884,263,294,4249
7796.7,9991.3,-1397.8,83,123,621
13464.5,74290.0,-10597.0,61,323,3135
7514.61,9529.78,-957.61,19,123,621
7213.12,12573.1,-642.865,33,130,694
10466.2,38197.0,-4910.0,18,213,1875
5717.19,12729.2,-1461.7,20,103,883
3709.84,536.995,-537.05,5,43,52
5390.84,5590.43,-1611.5,6,89,425
10575.7,40398.1,571178.0,208,159,2181
8471.36,16923.2,-2753.69,21,142,844
4062.94,377.765,1074.1,11,54,28
4260.62,2489.91,-815.14,20,65,202
9912.1,34300.6,-2426.02,195,208,1691
6041.38,5257.2,-1912.3,23,88,370
9605.11,39378.8,-326.231,69,196,1885
7973.18,14209.6,-362.93,18,127,802
11186.8,68911.8,-5143.27,199,247,3373
18989.9,161914.0,1211750.0,153,352,6744
14817.5,116176.0,-12487.0,68,415,4717
12839.1,42262.2,1667550.0,42,278,1938
19416.5,225400.0,-9813.0,71,378,7096
21592.6,399506.0,-15413.0,105,502,12822
6092.75,5309.81,-1068.9,8,105,371
7811.32,12531.5,71029.1,121,130,694
6234.91,8182.96,-1090.5,16,108,549
4337.84,1987.99,710.83,11,75,165
5415.64,1821.66,-880.909,178,76,147
12188.2,37054.0,-3707.0,27,200,1575
4766.02,2584.4,-1041.7,27,63,184
4666.82,1620.96,-655.4,4,55,133
9128.01,21141.9,-1478.54,101,143,1017
15866.6,162845.0,-7357.41,213,352,6744
10584.8,26665.9,-1419.22,152,172,1412
12324.9,94102.0,-5956.0,50,261,4155
4522.42,1046.34,-690.37,28,62,102
12009.1,36824.1,-183.58,132,216,1932
22394.0,198602.0,-4703.61,101,367,7087
21119.9,364880.0,-11564.0,93,524,12196
5794.74,3934.92,-6.3567,17,100,294
5699.93,7733.24,-1523.9,17,99,583
3524.83,1997.21,-381.13,6,43,161
4154.01,503.521,-730.57,15,65,35
8226.43,12418.3,-2629.86,53,130,694
4527.75,6547.67,-509.31,24,68,481
12925.5,36683.9,-1903.38,206,225,1755
7432.88,17798.9,-1790.7,14,128,1065
5495.15,4928.18,8692900.0,3,79,342
12501.2,57435.2,-1024.4,46,220,2461
3469.25,701.3,-3.8099,6,31,53
19335.2,443793.0,-11134.0,75,447,15151
15893.7,156615.0,2724.8,94,310,6737
8770.03,16049.1,-1734.78,47,160,976
6972.99,13569.2,-3329.4,16,118,762
14597.6,144619.0,-497.531,186,308,6057
4460.59,1783.15,-471.68,8,66,164
5253.57,4323.73,-549.603,14,72,340
14287.2,96400.0,-5843.0,62,284,3221
7887.29,9538.2,-2407.39,201,130,490
12898.9,80366.7,-5924.57,51,272,3539
3547.39,564.412,33.505,16,43,52
14668.3,94625.4,-1186.39,221,283,4064
8707.77,31938.0,-5842.0,35,159,1691
10447.9,27058.0,-3975.0,63,179,1211
12739.1,78916.0,-6889.0,41,276,3461
11230.9,55952.3,-1323.23,176,209,2967
28001.7,856241.0,-16124.0,83,625,26243
4142.97,1903.16,16300.5,81,63,166
6090.81,8732.0,-2142.0,4,120,518
7205.61,11338.8,28263.8,90,114,689
9406.71,43250.7,-4053.71,127,197,2257
12634.9,96773.0,-6422.0,139,287,4148
9968.79,8248.0,-3528.0,35,142,402
13816.5,96933.3,-3647.97,40,281,3974
8849.14,9807.59,-1382.01,177,135,587
7269.25,12647.7,-903.917,138,123,726
6303.85,7573.13,-1690.02,80,93,545
11550.0,30945.0,-4057.0,102,184,1417
3776.4,596.888,-326.39,14,43,52
6785.41,9790.93,-1175.65,138,98,651
7162.38,14148.8,25355.2,103,120,809
6211.92,5339.42,-614.82,9,105,371
9167.01,37850.9,-2149.65,37,180,2054
5839.13,6932.17,-2999.8,22,92,485
9338.26,16534.1,-482.142,112,160,976
14772.3,102492.0,-7417.0,54,308,4248
17173.0,139969.0,-8960.85,313,449,5537
5441.75,3972.88,-1099.02,120,85,269
10822.5,42911.5,-4773.58,151,223,2059
4067.24,695.017,75.103,18,58,43
12278.1,49336.5,-4083.38,103,262,2394
13149.2,121366.0,-6203.3,202,281,4717
20931.5,204786.0,-11710.0,281,482,6638
9931.57,32340.9,212308.0,114,176,1922
7334.17,6997.0,-3343.0,15,121,397
6870.39,4075.64,-1613.12,86,101,249
6908.44,7817.66,-2586.6,13,117,427
5314.29,2478.64,335.74,4,81,169
6052.78,2548.54,185.08,8,81,169
8781.48,16247.9,-1277.15,114,160,976
5040.66,3804.6,-1608.46,18,79,317
11020.3,46781.0,-5876.0,38,216,2060
3983.73,2195.84,-985.06,10,63,184
4154.62,2680.21,-239.18,17,65,202
8754.11,27397.0,-4556.0,13,142,1255
10897.9,41335.7,-3333.76,143,227,2059
16859.7,145229.0,-8708.0,79,358,5429
10577.7,28563.0,-1630.84,57,214,1469
5257.76,4828.16,118220.0,8,79,342
18994.7,283321.0,-15139.0,201,507,10256
5730.24,12724.8,-1789.0,16,103,883
4698.55,2727.66,-1398.5,12,65,202
21032.8,308639.0,-11645.0,73,424,8607
8692.08,21348.9,-171.98,36,143,1203
8448.6,8858.37,1921.8,36,144,553
3638.97,558.419,-530.99,14,43,52
11379.9,55855.2,-795.398,30,209,2967
15439.1,158347.0,3209.8,122,310,6737
3454.74,715.406,-284.72,2,31,53
6162.61,11289.0,-812.451,85,102,764
17560.6,329969.0,-12518.0,54,398,11263
8443.11,16010.4,-1835.79,48,160,976
4406.14,2355.76,-879.44,31,63,184
4475.5,1012.94,-1374.9,21,66,101
12278.3,60078.0,956.691,142,233,2897
3336.12,664.261,16.741,3,31,53
6396.56,7446.61,-1274.14,77,93,545
6376.51,5260.59,-805.979,102,96,347
12434.4,62065.8,7465.4,53,279,2979
6009.15,4139.68,-1360.37,86,88,318
10900.0,38067.9,5339.41,159,205,1751
13412.5,46970.3,548.199,139,273,2061
9908.07,18263.0,-4163.0,30,165,1018
17716.9,157395.0,328.327,196,359,6068
16097.4,164289.0,-7518.99,257,352,6744
11137.0,51100.1,1158.83,130,209,2534
6305.38,4192.26,-357.43,17,100,294
17449.4,165324.0,5039.11,217,352,6744
3338.66,662.875,146.48,3,31,53
8066.17,12304.0,-3258.0,57,142,659
12157.0,70389.0,-6564.0,157,274,3295
13473.6,62562.2,1775.48,304,233,2897
3866.08,1454.91,-822.828,159,52,133
3692.39,1200.27,-596.41,9,55,88
6370.84,5361.73,205184.0,7,95,372
12459.5,52695.4,-4360.6,148,218,2391
8849.91,22672.8,-2170.16,118,166,1111
3661.09,559.614,-518.71,7,43,52
19065.6,196213.0,-10291.0,479,419,7105
23761.2,260652.0,-1151.77,302,540,8870
6091.92,5310.43,-863.57,11,105,371
6014.31,2758.06,257.89,8,81,169
5431.77,4239.3,18657.6,20,88,292
4591.05,521.643,418.14,22,65,35
15580.9,101985.0,5844.47,46,283,3965
9019.8,16824.0,-3388.68,92,183,931
27380.3,742906.0,-18695.0,74,628,22089
13098.1,73747.7,-1751.92,33,247,3630
4477.67,6674.26,247.14,30,68,481
13733.0,90423.0,-5367.0,51,251,3617
5982.29,8128.82,-3436.8,10,106,549
6775.76,4233.83,-871.982,28,86,205
24247.4,279655.0,-2530.05,288,540,8870
13165.0,46116.6,16104600.0,149,273,2061
7088.49,8151.0,-4811.0,13,120,486
10992.4,38369.4,528433.0,62,205,1751
4237.55,515.702,505.51,22,65,35
3633.25,491.044,-748.12,2,36,35
10235.1,26152.2,-1057.06,156,174,1415
3451.87,661.852,-439.52,1,31,53
6654.23,10213.9,3611.03,32,101,584
4981.48,4300.76,-1532.58,20,79,317
11115.9,27620.0,-4883.0,73,188,1165
15649.1,143859.0,-7227.5,254,362,5847
5929.41,4630.41,-1741.2,15,98,294
5447.78,4437.29,-982.88,13,85,346
11097.1,47352.0,-6153.0,42,211,2248
4418.29,6287.51,-105.27,15,68,481
6469.06,10307.9,93175.6,22,109,689
5037.41,4040.55,-1238.4,11,85,346
5427.26,4580.23,-1315.0,17,85,346
7900.88,10871.6,-1780.99,198,156,654
18467.3,288564.0,-545.094,123,346,7851
4629.48,1841.39,-382.42,6,61,116
11538.8,38492.7,2489.58,38,235,1818
8383.39,10145.0,-2080.0,29,128,620
8360.63,12181.0,-1812.3,60,128,693
6459.99,8340.74,-2370.9,14,100,551
9108.62,16500.0,-1579.6,111,160,976
4333.83,1661.66,-669.28,6,61,134
16849.1,175870.0,-8587.86,224,403,6746
19611.5,275948.0,7177.32,309,420,9137
7859.97,9479.92,2662.83,103,123,621
6107.57,5213.59,-153.14,10,105,371
6046.59,5263.46,-1942.6,22,88,370
4464.56,978.334,-1114.5,14,66,101
7568.63,12866.3,-1819.03,77,132,806
11707.9,38709.3,602.868,153,235,1818
6232.97,8090.33,-3948.4,9,106,549
11237.3,47749.2,-2471.57,67,190,2118
5137.01,1902.0,-1715.0,8,76,166
4767.25,2358.25,1543.3,32,76,165
5801.45,947.518,-1620.1,11,57,76
13566.1,55687.8,-2304.89,115,224,2192
7187.53,4181.75,65488.6,14,101,249
6813.74,11963.6,10234100.0,33,105,765
8220.32,21417.2,44338.1,211,145,1156
9646.48,25927.6,-572.008,23,174,1415
7407.08,14080.4,-1099.5,25,120,809
11899.1,59288.0,-6406.0,22,194,1874
9680.16,18674.0,-4377.0,21,177,1071
14249.8,140197.0,836.541,331,308,6057
12020.0,71417.9,2370.4,45,201,3289
16615.4,214199.0,13451.7,75,336,8195
15531.3,151640.0,-6446.0,65,315,5846
24208.6,276714.0,-4608.65,288,537,8350
22079.3,405041.0,-392.298,59,473,14125
21861.2,258583.0,66328000.0,279,540,8870
9079.9,13551.0,-3675.0,27,144,693
10513.8,42083.9,9998400.0,84,159,2181
4364.81,1704.76,-860.27,8,61,134
11191.7,44486.0,-5873.0,22,229,2120
13868.0,68890.9,6117.2,171,325,3143
8749.22,20080.4,212086.0,93,163,1162
7097.95,13459.7,-1152.69,18,96,804
9195.73,35566.7,-2523.24,32,148,1919
6381.75,3521.4,216.51,15,101,206
11845.2,28100.5,561.65,39,178,1410
13289.0,61873.6,-5306.3,22,247,2754
13224.3,82194.0,-9924.0,102,330,3715
10155.6,27080.9,-866.604,151,172,1412
13167.9,61614.0,-8234.0,52,319,2904
14036.5,61957.0,-5160.0,29,271,2753
7214.34,12691.1,-2267.91,145,123,726
13424.3,139083.0,-8246.0,150,326,6508
21617.5,275975.0,-1656.18,287,420,9137
5370.52,3688.39,-1792.07,120,85,269
4268.95,6239.8,-118.76,26,68,481
17751.3,139747.0,9859.04,305,449,5537
3541.46,563.702,-314.04,4,43,52
7052.68,4507.59,-1912.4,15,110,294
15369.7,162992.0,4202.2,107,310,6737
8368.72,9905.5,-980.934,195,138,554
12208.3,33304.0,-3864.0,121,198,1580
22998.6,363854.0,-14267.0,144,544,10847
8366.07,4706.44,-701.904,92,131,271
4664.12,547.87,735.53,23,65,35
9060.89,16635.6,-4433.97,94,183,931
9477.91,16706.4,-1189.73,111,160,976
3720.46,517.487,-926.09,2,36,35
4328.73,2636.03,-1027.2,17,65,202
4030.81,2086.12,-2256.4,4,63,184
4502.97,2591.91,-436.49,33,63,184
5435.59,4790.64,78907.0,12,79,342
4260.31,5926.97,-428.38,8,68,481
7729.33,26693.0,-3277.0,20,133,1569
16486.3,264212.0,5911720.0,112,346,7851
3834.56,603.147,-201.9,13,43,52
14695.8,42794.4,192233.0,234,278,1938
3566.31,458.947,-821.03,2,36,35
6882.29,18070.0,-3665.0,23,124,1113
4604.96,2620.97,-1199.0,23,63,184
8676.19,29689.0,-1164.44,106,132,1513
4356.36,1293.92,-532.24,8,59,101
4776.94,2173.0,-1561.0,2,65,180
10793.3,16001.0,-7076.0,43,192,814
9408.27,9609.58,-1471.18,242,154,557
3375.3,1409.09,-627.122,1,40,100
4799.63,2854.56,-1138.23,120,77,244
6269.6,7493.86,-955.084,79,93,545
4531.72,2275.08,-459.62,3,61,184
5988.36,5162.87,-1073.7,11,105,371
3838.8,2067.27,-1447.4,4,63,184
4818.62,2141.7,12.839,12,75,165
6795.73,6341.24,13611.1,27,95,427
3523.67,582.275,239.36,16,43,52
13020.1,43856.0,-7670.0,76,286,1807
6639.92,6191.33,-865.614,15,95,372
11455.2,68638.0,-5616.0,177,247,3371
8445.6,9689.73,-1141.29,190,135,587
6075.99,4134.36,-1425.57,264,88,318
7217.41,11557.5,-1334.67,155,111,651
4553.41,6508.52,-58.182,15,68,481
6302.84,7301.0,-2549.0,58,112,485
4097.6,1175.23,-634.98,9,55,88
19058.8,186884.0,-11048.0,92,439,6521
9253.55,26647.9,-1070.36,31,156,1364
6694.32,3702.76,1014.3,25,101,206
8732.83,37780.9,-3090.77,46,180,2054
20431.6,454817.0,-10879.0,83,486,14809
16171.4,109979.0,-8090.0,65,351,4633
12167.2,68560.9,270857.0,178,262,3211
4540.68,1011.4,-879.69,28,62,102
7722.62,9214.03,150.14,24,130,515
5150.75,2618.84,-677.99,15,65,202
4788.97,2787.99,101338.0,109,67,224
14135.2,165019.0,-160.732,49,320,6391
36655.0,1422530.0,-17263.0,129,875,36502
9779.28,32369.0,-3867.0,84,174,1631
26274.2,606547.0,-14226.0,196,624,18837
8081.75,13840.2,-3458.03,120,170,771
4907.18,2087.66,-774.43,3,75,165
4294.18,1697.88,-372.22,5,61,134
7564.5,7627.0,-1351.0,15,130,519
9442.28,12336.9,568.84,27,152,693
7843.02,9450.01,1078.39,214,107,517
3590.39,588.214,-257.14,14,43,52
14484.6,104901.0,-8855.0,161,309,4621
4773.05,1068.01,-429.49,27,62,102
17067.9,139083.0,-8100.6,311,449,5537
22340.2,338607.0,-10788.0,66,433,9681
4272.23,2282.3,-345.52,30,63,184
4742.43,2257.45,-1168.8,12,71,188
23831.7,234683.0,146041.0,290,537,8350
9681.7,35203.0,-5716.0,31,192,1871
11594.1,76018.0,-6502.0,61,260,3294
11917.8,38126.1,-399.942,152,235,1818
3634.13,466.339,-1003.5,3,36,35
5782.42,3995.87,-646.712,82,88,318
6587.89,6056.55,33580.9,15,95,372
6012.85,4014.8,-105.94,15,100,294
3461.22,677.871,156.45,4,31,53
4469.12,1969.68,-787.463,114,66,166
9003.93,11437.6,338.735,127,156,654
22237.7,515804.0,-2599.38,363,540,18067
27777.9,752786.0,-13265.0,101,576,18650
13735.8,87547.6,-1031.81,57,291,3799
13236.2,68501.4,25978800.0,142,325,3143
5123.06,4284.25,-1072.3,13,85,346
4042.51,6156.24,5.1258,14,68,481
6397.49,3540.83,321.948,47,86,205
12174.1,72181.0,-6643.0,37,253,3134
9994.89,23436.0,-1011.73,43,176,1313
4881.06,2097.74,538.5,33,75,165
5331.06,5572.53,-1837.5,6,89,425
5856.81,5133.33,-1496.51,85,86,367
5127.88,2998.48,-1833.0,3,65,202
26606.0,438191.0,-8733.0,92,482,7114
7180.14,13105.0,-1713.66,22,105,765
16845.7,158781.0,2200.41,198,359,6068
4887.58,2612.2,-1112.9,14,72,205
13781.8,60587.7,-3697.44,184,223,2822
3631.32,457.096,-787.04,0,36,35
5007.57,6580.17,-51.477,16,68,481
7008.23,12709.3,1596.65,63,132,806
8713.7,9618.1,1185660.0,203,130,490
7633.55,15671.8,-693.518,104,134,970
13530.9,96653.5,-1444.0,181,273,4429
6716.41,5038.0,-4134.0,22,115,342
6411.13,9698.0,-2686.0,59,104,652
13117.6,37966.9,-1855.44,148,225,1755
4510.26,1774.2,-707.74,7,66,164
7197.27,13917.6,7789.09,103,120,809
11011.6,28530.8,-4277.85,68,214,1469
11766.9,58730.0,-5731.0,77,243,2679
6355.39,5309.38,26121.8,10,99,321
5390.6,4698.02,-1506.4,13,85,343
4459.72,974.147,-1265.2,14,66,101
7503.73,8545.0,-3731.0,64,109,517
12345.7,129127.0,-8041.0,47,297,5838
11951.0,73778.1,62255400.0,28,249,3630
11984.9,28918.6,-247.93,46,178,1410
19041.9,226347.0,-9737.0,79,397,8735
10945.4,61284.0,-6007.0,41,282,2834
6325.75,6949.0,-1754.0,34,66,270
22439.1,285630.0,-563.957,306,468,9276
13055.0,63225.6,5289.9,52,279,2979
10396.9,17885.9,-1935.17,156,172,973
4145.84,624.554,-451.43,8,58,43
3836.93,405.851,786.29,4,54,28
13674.6,64012.7,4842.1,39,279,2979
9854.06,43705.0,-4264.0,131,193,2254
6470.33,5336.38,-756.96,8,99,321
9922.39,26618.1,-1720.67,32,174,1415
4698.68,4170.53,157.291,20,79,317
5101.32,3115.88,-2588.8,4,65,202
14013.1,86171.3,-1929.46,227,247,3711
15558.4,156196.0,2612.3,97,310,6737
8527.11,11952.0,-3472.0,16,140,694
3746.14,652.086,-488.16,20,58,43
4611.55,2324.83,8983.5,43,76,165
5882.05,4738.99,32.9625,71,86,367
14834.5,59842.0,190.738,77,305,2610
12158.1,60247.5,-1098.0,204,214,2600
11321.7,56504.9,-990.73,172,209,2967
12781.6,152051.0,-4562.7,95,310,6737
4694.27,4257.94,-1389.56,76,72,340
5795.08,1110.74,-1447.0,7,57,76
4155.83,1540.68,-860.14,4,55,133
7789.58,13726.0,-2818.84,116,170,771
9387.64,28537.9,-1365.62,153,179,1626
3963.34,1451.17,-874.726,159,52,133
4211.76,1203.62,-727.39,2,59,101
9354.93,12384.7,-1277.08,87,117,519
4161.69,6146.83,-299.21,17,68,481
8395.76,9479.0,-2327.0,26,141,553
5615.42,4566.68,627.308,68,86,367
3698.29,447.063,-674.71,2,36,35
21785.2,347732.0,-3332.33,281,440,10967
8037.16,13988.3,41.969,21,127,802
7188.02,9908.0,-2307.0,19,120,486
6320.43,11363.8,-738.699,24,102,764
11584.7,69069.1,-2642.93,189,247,3373
4504.32,3329.18,-383.296,15,74,269
11228.2,69214.0,-4965.0,25,258,3375
3245.01,587.641,120.0,3,51,45
13912.4,121962.0,-4903.0,229,281,5516
4765.29,2161.37,-5.92,13,75,165
11786.1,56493.0,-432.4,30,209,2967
3730.11,565.707,-793.15,5,43,52
8129.93,32981.8,-531.364,97,148,1919
3743.07,2097.33,-1786.6,1,63,184
11728.9,38328.3,688.529,35,235,1818
4538.78,521.019,654.61,18,65,35
3276.02,582.226,264.46,3,51,45
20136.0,347916.0,-2647.01,285,440,10967
6363.31,9414.0,-2356.0,34,101,586
5215.77,3669.63,-494.32,19,82,289
5763.26,7542.96,-859.857,99,104,457
4571.25,6338.45,-679.3,27,68,481
7719.38,9278.47,-1308.77,211,107,517
6621.48,17858.0,-2851.0,16,118,1062
5135.96,2259.22,462.63,22,75,165
12039.4,54377.3,-1901.4,44,220,2461
8090.27,33847.3,26097.3,31,148,1919
11608.1,96538.0,-7983.0,23,286,4803
18227.1,347111.0,-13228.0,90,479,12500
5057.66,2343.84,1836.1,19,76,165
3994.38,680.278,-456.86,12,58,43
5685.68,3670.96,-685.135,17,85,269
9185.35,12123.3,-588.743,124,136,619
4141.92,2275.01,-1267.8,18,63,184
6240.8,8101.15,-3627.3,11,106,549
4294.99,2108.65,-1029.1,8,71,188
4758.25,6501.71,-216.18,18,67,481
3711.54,437.282,1406.0,11,54,28
5089.64,3122.03,-2456.0,4,65,202
4606.71,2012.17,17.456,10,75,165
6020.4,5228.36,-953.0,7,105,371
4153.16,6205.69,10.276,14,68,481
4178.45,733.523,-385.7,16,58,43
19022.9,193999.0,-8440.0,97,402,7099
12065.1,57389.5,-781.18,49,220,2461
4611.0,1085.24,-101.11,12,62,100
3701.47,342.959,1660.8,7,54,28
7345.41,5778.38,-1344.21,44,79,292
14483.3,141340.0,-7339.0,108,296,5330
4813.68,2034.4,-4.9254,14,75,165
3349.59,574.889,-174.17,3,51,45
5543.24,1838.0,-1423.0,6,81,147
4727.21,2489.94,-872.46,25,63,184
10665.4,79696.0,-6138.0,64,263,3794
12530.7,29450.0,-5413.0,159,198,1369
3463.91,590.774,-411.87,15,43,52
5033.87,1683.06,-1436.49,177,76,147
10681.2,45545.0,203512.0,117,197,2257
4426.72,1035.46,-56.258,27,62,102
6370.71,5028.0,-2654.0,10,103,295
6964.13,12524.0,-614.879,13,123,726
6561.02,5276.77,29782.2,10,99,321
9411.26,17603.1,114669.0,191,133,890
3244.89,581.69,-133.74,3,51,45
15444.7,28066.0,-7183.0,53,281,1122
4289.75,2446.58,-784.87,12,63,184
11607.5,31959.8,1566150.0,39,203,1580
3321.78,675.991,-49.582,5,31,53
3589.63,573.6,-513.0,14,43,52
4800.68,1575.71,-1660.6,5,70,131
5150.41,1469.51,-1489.29,31,71,103
5639.84,3136.11,-1362.1,10,94,224
5221.59,2077.12,206.64,20,75,165
11452.7,43564.0,-5316.0,116,232,1874
3841.88,1531.27,-1205.4,6,56,114
12709.1,79167.1,-3625.0,81,272,3539
6118.46,11794.9,-1127.25,11,105,765
9212.45,27492.0,-4952.0,27,196,1686
24236.6,582468.0,-10073.0,92,540,19224
7143.56,6832.32,-829.521,20,118,426
5605.33,3110.92,-1712.7,13,94,224
11705.3,56217.9,-431.053,174,209,2967
13612.8,95790.4,-5623.52,190,273,4429
4716.41,2785.0,-3205.0,9,77,202
9660.16,12475.7,637.75,22,152,693
3781.05,536.44,-803.75,3,36,35
19479.1,157945.0,-4752.97,327,449,5537
17763.7,160111.0,1660720.0,213,359,6068
6778.93,7853.26,-2960.9,11,117,427
5783.9,6812.96,-533.842,102,80,395
5975.62,7503.7,5299.41,62,90,405
7420.24,17661.0,-2076.0,8,128,1065
13078.8,134265.0,14406900.0,161,279,5626
9826.69,29203.4,11115.8,29,179,1626
4949.92,3221.14,-1063.62,14,71,249
15191.8,156200.0,3977.1,108,310,6737
10644.4,37710.8,-2486.53,30,205,1751
5093.38,2388.72,-1462.7,12,71,188
11731.4,37903.8,-1596.18,36,219,1875
6233.82,2923.0,-2977.0,119,94,224
4092.41,1391.76,867460.0,115,52,133
16151.0,95724.0,-9819.0,55,335,3630
11273.8,66623.0,-4567.0,39,198,2460
5945.46,7186.24,37686.4,79,93,545
13813.5,98890.0,1256420.0,194,281,4061
6662.43,13118.7,-1330.43,29,96,804
11202.2,57790.5,28214.0,165,217,2904
7593.35,10148.0,-2145.0,52,135,622
3656.04,366.886,378.68,7,54,28
11511.5,88007.0,-6440.0,50,275,4708
4094.63,637.956,142.16,21,58,43
9511.03,27215.7,30051.6,140,158,1403
3526.57,529.956,-513.93,15,43,52
13946.3,87248.1,-1366.94,55,291,3799
11993.5,39628.0,-6394.0,39,258,1937
4330.53,6334.77,447.13,18,68,481
6244.84,3402.9,586.82,19,101,206
3999.15,1191.89,-297.54,2,59,101
6765.43,7715.91,1095.26,59,90,405
12214.7,49204.2,-4427.54,107,262,2394
9430.86,17210.7,-3059.63,97,183,931
11329.5,49058.6,-1953.4,55,190,2118
3962.01,662.728,-486.14,16,58,43
10692.9,41554.5,-3938.86,143,227,2059
14231.4,126441.0,-10153.0,59,348,5022
10078.0,22357.6,865.48,54,143,1203
10604.2,32823.1,803.983,104,176,1922
30240.5,543358.0,-14115.0,114,708,16061
12500.0,52617.9,-3605.67,160,288,2334
6824.87,7845.15,-2377.3,11,117,427
6823.16,6509.19,612.324,84,95,372
8572.08,8118.92,-772.546,63,109,486
7856.47,20494.0,1516.6,35,143,1203
6335.46,5659.32,-1386.67,18,99,321
6060.64,5642.0,-2248.0,17,98,370
11617.4,56606.5,-3664.49,165,209,2967
9639.05,12029.7,-2279.58,34,136,619
12458.8,48937.3,1693830.0,191,262,2394
8342.37,10540.6,-1653.21,18,139,587
3902.09,409.444,829.17,11,54,28
4354.14,1706.93,-747.41,5,61,134
8968.47,18254.4,-808.671,193,133,890
8462.48,14123.9,26233.0,98,140,845
6214.93,5091.24,-1720.52,106,96,347
8498.3,15941.0,-3609.0,28,142,765
4418.2,978.673,-696.96,4,55,88
3665.12,519.505,-734.73,5,43,52
13540.0,56810.0,-4735.0,35,229,2194
14111.3,142789.0,-4640.68,326,308,6057
7077.62,18920.9,-1661.4,20,128,1065
14237.9,89672.7,-935.379,222,254,3973
9538.05,12206.4,-2386.45,27,136,619
3492.35,696.593,219.84,7,31,53
9511.29,11782.8,-2504.29,231,139,587
4761.88,2835.4,-840.03,16,65,202
10050.1,24527.5,-432.184,43,177,1313
14858.3,166583.0,-325.088,43,320,6391
12510.7,54230.4,-3771.3,43,220,2461
6594.93,6542.54,170263.0,121,95,427
8659.58,28084.0,-3323.0,62,150,1305
3814.45,651.76,-587.03,21,58,43
4641.42,7041.04,-360.15,17,68,481
4044.87,689.438,-857.17,20,58,43
8257.41,26603.0,-4922.0,10,142,1109
4000.26,2228.21,-1033.66,182,54,165
7841.06,14144.1,-6.9054,30,127,802
9312.97,26158.8,-1005.11,125,157,1519
4712.42,575.995,-195.66,22,65,35
